Episode,Score,Average Score,Loss,Average Loss,Epsilon
271.0,9.0,6.75,3.87115096161142,3.289376079083886,0.2570720625972084
272.0,11.0,6.79,4.064788601594046,3.3043109518173153,0.25578670228422234
273.0,12.0,6.88,4.2656663006637245,3.3245866655698046,0.25450776877280124
274.0,12.0,6.94,3.451941093429923,3.3353973249392586,0.2532352299289372
275.0,10.0,7.0,3.9548762664198875,3.3510795331327246,0.2519690537792925
276.0,3.0,7.02,3.986353757791221,3.365185517447535,0.2507092085103961
277.0,8.0,7.0,4.387440683320165,3.3814010405354202,0.2494556624678441
278.0,10.0,7.07,4.060234901960939,3.3934025195380673,0.24820838415550486
279.0,4.0,7.01,4.450763909611851,3.4128644441440703,0.24696734223472733
280.0,10.0,7.08,4.287316194735467,3.4299716766411437,0.2457325055235537
281.0,4.0,7.09,4.423343125730753,3.4469385231658816,0.24450384299593592
282.0,5.0,7.12,4.049487185664475,3.464518867311999,0.24328132378095624
283.0,3.0,7.08,4.48555788770318,3.478082637004554,0.24206491716205145
284.0,11.0,7.15,4.98182989936322,3.500142267863266,0.2408545925762412
285.0,5.0,7.2,4.418424972333014,3.517268980741501,0.23965031961336
286.0,3.0,7.16,4.5827566725201905,3.5384192633070053,0.2384520680152932
287.0,6.0,7.2,3.745984287932515,3.5467818268062548,0.23725980767521673
288.0,7.0,7.18,4.577076903078705,3.561597115471959,0.23607350863684065
289.0,10.0,7.22,4.045331168919802,3.5753873919602484,0.23489314109365644
290.0,11.0,7.22,4.9993060836568475,3.5981246254034343,0.23371867538818816
291.0,14.0,7.36,4.790400987491012,3.6211762090958657,0.23255008201124722
292.0,6.0,7.39,4.608205558266491,3.6446190776722505,0.231387331601191
293.0,12.0,7.46,4.04982387740165,3.655351946023293,0.23023039494318503
294.0,9.0,7.51,4.0537054990418255,3.668974498831667,0.2290792429684691
295.0,17.0,7.62,4.992074940353632,3.694595563351177,0.22793384675362674
296.0,11.0,7.68,4.562061920762062,3.707677900865674,0.22679417751985861
297.0,2.0,7.64,4.506841237191111,3.7242773905349895,0.22566020663225933
298.0,1.0,7.58,5.0063597853295505,3.7422477359045296,0.22453190559909803
299.0,9.0,7.58,3.9079427728429437,3.7465804413333537,0.22340924607110255
300.0,12.0,7.66,4.006580005399883,3.7561633998388424,0.22229219984074702
301.0,11.0,7.71,3.9267601994797587,3.7695436870492993,0.2211807388415433
302.0,4.0,7.7,4.4387421533465385,3.78307934329845,0.22007483514733558
303.0,6.0,7.67,4.387662555091083,3.799208223815076,0.2189744609715989
304.0,15.0,7.79,4.566773413680494,3.815191736067645,0.2178795886667409
305.0,9.0,7.79,4.7293292209506035,3.832443167716265,0.2167901907234072
306.0,5.0,7.78,4.819041379727423,3.8501168559398504,0.21570623976979014
307.0,13.0,7.87,4.561741362325847,3.8635416758526118,0.21462770857094118
308.0,6.0,7.86,4.474794517271221,3.872346695289016,0.21355457002808648
309.0,7.0,7.88,4.177981690503657,3.8842110672872514,0.21248679717794605
310.0,9.0,7.9,4.531707359477878,3.8989292641566133,0.21142436319205632
311.0,9.0,7.96,4.226760174147785,3.909587836470455,0.21036724137609603
312.0,8.0,7.99,4.417678005062044,3.9260158740356563,0.20931540516921554
313.0,9.0,7.95,4.08372466545552,3.9349884020164607,0.20826882814336947
314.0,8.0,7.92,4.401081801392138,3.948130480721593,0.20722748400265262
315.0,5.0,7.88,4.49024295527488,3.961737683233805,0.20619134658263935
316.0,14.0,7.95,4.615927131846547,3.976790542239323,0.20516038984972615
317.0,12.0,7.98,5.1305943434126675,3.995559031381272,0.2041345879004775
318.0,12.0,8.08,4.411171011161059,4.0057108661346135,0.2031139149609751
319.0,10.0,8.14,4.337500317953527,4.017658906388096,0.20209834538617025
320.0,2.0,8.09,4.5824591387063265,4.035239482526667,0.2010878536592394
321.0,10.0,8.13,4.628550471737981,4.0479290903313085,0.2000824143909432
322.0,9.0,8.18,4.764752643182874,4.061570130754262,0.19908200231898848
323.0,2.0,8.16,5.039221383165568,4.074293657373637,0.19808659230739353
324.0,7.0,8.12,4.755002107005566,4.086772444760427,0.19709615934585656
325.0,12.0,8.21,4.385852511040866,4.092678310563787,0.19611067854912728
326.0,12.0,8.2,4.190976743586361,4.102445054724813,0.19513012515638165
327.0,8.0,8.17,4.811236144043505,4.112777476198971,0.19415447453059972
328.0,8.0,8.19,5.214604262262583,4.12629101112485,0.19318370215794672
329.0,3.0,8.2,4.919316960498691,4.138845130084082,0.192217783647157
330.0,5.0,8.15,4.962996414396912,4.157700099134818,0.1912566947289212
331.0,8.0,8.2,4.738331155385822,4.173599480418488,0.1903004112552766
332.0,4.0,8.16,4.096712323836982,4.174344844154548,0.18934890919900021
333.0,5.0,8.13,4.614446030929685,4.187950505248737,0.18840216465300522
334.0,14.0,8.16,4.733144252561033,4.2020729200728235,0.18746015382974018
335.0,13.0,8.25,4.527562093921006,4.21530838902574,0.1865228530605915
336.0,9.0,8.27,5.361377575434744,4.234139994168654,0.18559023879528855
337.0,12.0,8.33,4.952085595577955,4.254133365983144,0.1846622876013121
338.0,16.0,8.47,5.435664834454656,4.277343871248886,0.18373897616330553
339.0,11.0,8.48,5.164337810128927,4.2946046264097095,0.182820281282489
340.0,7.0,8.5,4.413647096604109,4.300836050892249,0.18190617987607657
341.0,13.0,8.52,4.732991738244891,4.311906606080011,0.18099664897669618
342.0,9.0,8.52,5.17270222119987,4.330510988952592,0.1800916657318127
343.0,14.0,8.61,4.7563543021678925,4.338771889982745,0.17919120740315364
344.0,13.0,8.64,5.205110426992178,4.355891167828813,0.17829525136613786
345.0,11.0,8.67,5.398438553325832,4.372969866790808,0.17740377510930716
346.0,9.0,8.65,4.51537424698472,4.384053105730564,0.17651675623376062
347.0,10.0,8.68,4.8219269728288054,4.3960690820589665,0.1756341724525918
348.0,11.0,8.71,5.162338859401643,4.411458254698664,0.17475600159032884
349.0,7.0,8.72,4.8165615405887365,4.430957393795252,0.17388222158237718
350.0,10.0,8.66,4.77951629133895,4.439224299914204,0.1730128104744653
351.0,13.0,8.75,4.274796787649393,4.446160946660675,0.17214774642209296
352.0,10.0,8.77,5.170427041593939,4.45713020728901,0.1712870076899825
353.0,7.0,8.79,5.154187805019319,4.470944999996573,0.17043057265153258
354.0,8.0,8.83,4.994968925602734,4.486279929718003,0.16957841978827493
355.0,12.0,8.88,4.783887516707182,4.492622979627922,0.16873052768933355
356.0,13.0,8.89,4.7576557928696275,4.502085575545206,0.1678868750508869
357.0,14.0,8.96,4.891143159940839,4.513043767362833,0.16704744067563246
358.0,8.0,8.96,5.519994112662971,4.529453348023817,0.1662122034722543
359.0,11.0,8.97,5.0008290857076645,4.535889009097591,0.16538114245489302
360.0,6.0,8.95,5.428833690006286,4.552167277825065,0.16455423674261854
361.0,10.0,8.96,5.208540193270892,4.563383785714396,0.16373146555890544
362.0,6.0,8.97,4.5544945215806365,4.567610425259918,0.16291280823111093
363.0,15.0,8.98,5.397909830324352,4.581978788785636,0.16209824418995536
364.0,10.0,9.0,5.8100784588605165,4.59890511075966,0.16128775296900558
365.0,10.0,8.98,5.22747643943876,4.611580761717632,0.16048131420416054
366.0,10.0,8.98,5.440722914412618,4.628216757439077,0.15967890763313974
367.0,18.0,9.04,5.086693411692977,4.6375842982623725,0.15888051309497406
368.0,15.0,9.14,5.335668383166194,4.6453443311247975,0.1580861105294992
369.0,7.0,9.1,5.083090042695403,4.654562572343275,0.1572956799768517
370.0,9.0,9.15,5.105011010542512,4.661828435249626,0.15650920157696743
371.0,13.0,9.19,4.717250567860901,4.6702894313121215,0.1557266555690826
372.0,10.0,9.18,5.10267273709178,4.6806682726670985,0.1549480222912372
373.0,13.0,9.19,4.574548391625285,4.683757093576714,0.15417328217978102
374.0,1.0,9.08,4.840704897418618,4.6976447316166015,0.1534024157688821
375.0,8.0,9.06,5.397202208638191,4.712067991038785,0.1526354036900377
376.0,14.0,9.17,4.794346550479531,4.720147918965668,0.1518722266715875
377.0,5.0,9.14,5.362906818278134,4.7299025803152475,0.15111286553822956
378.0,16.0,9.2,5.323561143130064,4.742535842726938,0.15035730121053842
379.0,11.0,9.27,4.9315007803961635,4.7473432114347816,0.14960551470448571
380.0,16.0,9.33,4.315324358642101,4.747623293073848,0.14885748713096328
381.0,16.0,9.45,4.418217694852501,4.747572038765066,0.14811319969530845
382.0,11.0,9.51,5.299077826552093,4.760067945173941,0.1473726336968319
383.0,17.0,9.65,4.846068522427231,4.763673051521182,0.14663577052834775
384.0,10.0,9.64,5.313319948501885,4.766987952012569,0.14590259167570602
385.0,19.0,9.78,4.500313707627356,4.767806839365512,0.1451730787173275
386.0,12.0,9.87,5.53046534024179,4.7772839260427284,0.14444721332374086
387.0,14.0,9.95,5.608248378150165,4.795906566944905,0.14372497725712216
388.0,12.0,10.0,4.66288164164871,4.796764614330605,0.14300635237083656
389.0,9.0,9.99,5.729883193038404,4.813610134571791,0.14229132060898236
390.0,14.0,10.02,6.150236116722226,4.825119434902445,0.14157986400593744
391.0,11.0,9.99,5.251346986740828,4.829728894894942,0.14087196468590776
392.0,16.0,10.09,5.29678682051599,4.8366147075174375,0.14016760486247823
393.0,11.0,10.08,4.4603990549221635,4.840720459292643,0.13946676683816583
394.0,13.0,10.12,4.774884601123631,4.847932250313461,0.138769433003975
395.0,15.0,10.1,5.3222913313657045,4.8512344142235815,0.13807558583895513
396.0,13.0,10.12,4.760179161094129,4.853215586626902,0.13738520790976036
397.0,7.0,10.17,4.6247455002740026,4.854394629257731,0.13669828187021155
398.0,9.0,10.25,4.491221856325865,4.849243249967694,0.13601479046086049
399.0,8.0,10.24,5.539037133567035,4.865554193574935,0.1353347165085562
400.0,11.0,10.23,4.977611566893756,4.875264509189874,0.1346580429260134
401.0,9.0,10.21,5.04978203214705,4.8864947275165465,0.13398475271138335
402.0,7.0,10.24,5.499977163039148,4.897107077613473,0.13331482894782642
403.0,9.0,10.27,5.765547305345535,4.910885925116017,0.13264825480308728
404.0,7.0,10.19,4.586189125664532,4.911080082235858,0.13198501352907185
405.0,20.0,10.3,4.864306073635817,4.9124298507627095,0.1313250884614265
406.0,14.0,10.39,5.523812934756279,4.919477566312999,0.13066846301911936
407.0,15.0,10.41,5.207065561786294,4.925930808307603,0.13001512070402377
408.0,12.0,10.47,5.669557708315551,4.9378784402180464,0.12936504510050365
409.0,14.0,10.54,6.124702038243413,4.957345643695444,0.12871821987500112
410.0,5.0,10.5,5.520959297195077,4.967238163072616,0.12807462877562611
411.0,4.0,10.45,5.338553904090077,4.9783561003720385,0.12743425563174798
412.0,13.0,10.5,4.784902658779174,4.98202834690921,0.12679708435358925
413.0,14.0,10.55,4.9037485886365175,4.99022858614102,0.1261630989318213
414.0,11.0,10.58,6.032692161388695,5.006544689740986,0.1255322834371622
415.0,7.0,10.6,5.449737750925124,5.0161396376974885,0.12490462201997637
416.0,20.0,10.66,5.537515141069889,5.025355517789722,0.1242800989098765
417.0,12.0,10.66,6.251242684200406,5.0365620011975984,0.12365869841532712
418.0,13.0,10.67,5.199631972704083,5.044446610813029,0.12304040492325048
419.0,8.0,10.65,6.254803029354662,5.06361963792704,0.12242520289863423
420.0,18.0,10.81,5.724162694532424,5.075036673485301,0.12181307688414106
421.0,20.0,10.91,5.466430226806551,5.083415471035988,0.12120401149972035
422.0,11.0,10.93,5.354532578960061,5.089313270393759,0.12059799144222175
423.0,3.0,10.94,4.458013725467026,5.083501193816773,0.11999500148501063
424.0,9.0,10.96,5.678071008995175,5.09273188283667,0.11939502647758558
425.0,14.0,10.98,6.567029172554612,5.114543649451807,0.11879805134519765
426.0,2.0,10.88,5.474770507775247,5.127381587093696,0.11820406108847166
427.0,12.0,10.92,5.9000044176355,5.138269269829616,0.1176130407830293
428.0,4.0,10.88,5.296436447184533,5.139087591678836,0.11702497557911415
429.0,7.0,10.92,5.146672689821571,5.141361148972064,0.11643985070121858
430.0,9.0,10.96,4.857383737806231,5.1403050222061575,0.11585765144771248
431.0,14.0,11.02,6.157700835261494,5.1544987190049145,0.11527836319047392
432.0,8.0,11.06,5.835190053563565,5.17188349630218,0.11470197137452155
433.0,14.0,11.15,6.121120359282941,5.1869502395857126,0.11412846151764894
434.0,13.0,11.14,5.434337765909731,5.1939621747192,0.1135578192100607
435.0,13.0,11.14,5.182240258902311,5.200508956369013,0.11299003011401039
436.0,10.0,11.15,6.3013297114521265,5.209908477729186,0.11242507996344034
437.0,7.0,11.1,5.428850783035159,5.214676129603759,0.11186295456362313
438.0,3.0,10.97,5.765733668580651,5.2179768179450186,0.11130363979080501
439.0,13.0,10.99,5.290129402652383,5.219234733870253,0.11074712159185099
440.0,10.0,11.02,6.27188432123512,5.237817106116563,0.11019338598389174
441.0,17.0,11.06,5.286574756726623,5.24335293630138,0.10964241905397228
442.0,12.0,11.09,5.6159757655113935,5.247785671744496,0.10909420695870241
443.0,2.0,10.97,5.492674943059683,5.255148878153413,0.1085487359239089
444.0,21.0,11.05,5.567937025800347,5.258777144141495,0.10800599224428936
445.0,15.0,11.09,5.516936093568802,5.259962119543925,0.10746596228306791
446.0,3.0,11.03,5.400669643655419,5.268815073510632,0.10692863247165257
447.0,10.0,11.03,4.84622042067349,5.269058007989079,0.1063939893092943
448.0,11.0,11.03,5.395567613653839,5.2713902955316,0.10586201936274783
449.0,11.0,11.07,4.7923274133354425,5.271147954259067,0.10533270926593409
450.0,10.0,11.07,5.292709722183645,5.276279888567514,0.10480604571960442
451.0,10.0,11.04,5.732246805913746,5.290854388750159,0.1042820154910064
452.0,5.0,10.99,5.654568202793598,5.295695800362155,0.10376060541355137
453.0,5.0,10.97,5.870702565647662,5.302860947968438,0.1032418023864836
454.0,14.0,11.03,6.153225740417838,5.314443516116589,0.10272559337455119
455.0,18.0,11.09,5.023718529380858,5.316841826243326,0.10221196540767843
456.0,9.0,11.05,5.664200361818075,5.32590727193281,0.10170090558064004
457.0,10.0,11.01,5.018591784872115,5.327181758182124,0.10119240105273684
458.0,9.0,11.02,5.467320664785802,5.326655023703352,0.10068643904747315
459.0,5.0,10.96,5.347083841450512,5.3301175712607805,0.10018300685223579
460.0,17.0,11.07,5.275075837038457,5.328579992731102,0.0996820918179746
461.0,16.0,11.13,5.908909707330167,5.3355836878716945,0.09918368135888474
462.0,15.0,11.22,5.6053897980600595,5.346092640636488,0.09868776295209031
463.0,18.0,11.25,5.0944787403568625,5.343058329736814,0.09819432413732986
464.0,14.0,11.29,5.884320951998234,5.343800754668191,0.09770335251664321
465.0,14.0,11.33,5.435104049742222,5.345877030771225,0.09721483575406
466.0,16.0,11.39,5.781580941751599,5.349285611044616,0.09672876157528969
467.0,14.0,11.35,6.310214886441827,5.361520825792104,0.09624511776741324
468.0,11.0,11.31,5.721181443892419,5.365375956399366,0.09576389217857617
469.0,19.0,11.43,5.092916805297136,5.365474224025384,0.09528507271768329
470.0,11.0,11.45,6.436694035306573,5.378791054273024,0.09480864735409487
471.0,12.0,11.44,6.6036160620860755,5.397654709215276,0.0943346041173244
472.0,9.0,11.43,5.390884394291788,5.400536825787276,0.09386293109673778
473.0,16.0,11.46,5.841304602101445,5.413204387892038,0.09339361644125409
474.0,16.0,11.61,6.254423879086971,5.427341577708721,0.09292664835904782
475.0,9.0,11.62,5.5555790066719055,5.428925345689058,0.09246201511725258
476.0,19.0,11.67,5.79548856895417,5.438936765873804,0.09199970504166631
477.0,15.0,11.77,5.899040075019002,5.444298098441213,0.09153970651645797
478.0,11.0,11.72,6.062047825194895,5.4516829652618615,0.09108200798387568
479.0,11.0,11.72,5.839982954785228,5.460767787005753,0.0906265979439563
480.0,13.0,11.69,6.0343826385214925,5.477958369804546,0.09017346495423652
481.0,7.0,11.6,5.66213602758944,5.490397553131916,0.08972259762946533
482.0,10.0,11.59,5.258301669731736,5.489989791563712,0.089273984641318
483.0,11.0,11.53,6.081264430657029,5.50234175064601,0.0888276147181114
484.0,14.0,11.57,6.039543649181724,5.509603987652809,0.08838347664452084
485.0,19.0,11.57,6.249316301196814,5.527094013588503,0.08794155926129824
486.0,14.0,11.59,5.645219894126058,5.528241559127346,0.08750185146499175
487.0,14.0,11.59,6.0266727628186345,5.53242580297403,0.08706434220766679
488.0,16.0,11.63,6.592282870784402,5.551719815265387,0.08662902049662846
489.0,9.0,11.63,5.2906629564240575,5.5473276128992435,0.08619587539414532
490.0,10.0,11.59,5.960322365164757,5.54542847538367,0.08576489601717459
491.0,8.0,11.56,6.687682271935046,5.559791828235611,0.08533607153708872
492.0,9.0,11.49,6.363363855518401,5.5704575985856355,0.08490939117940327
493.0,16.0,11.54,5.673486932180822,5.582588477358222,0.08448484422350626
494.0,18.0,11.59,5.978053907863796,5.594620170425624,0.08406242000238873
495.0,17.0,11.61,6.079602315090597,5.602193280262872,0.08364210790237678
496.0,13.0,11.61,5.512086056172848,5.60971234921366,0.0832238973628649
497.0,15.0,11.69,5.607934077270329,5.619544234983623,0.08280777787605056
498.0,8.0,11.68,6.884626071900129,5.643478277139366,0.08239373898667031
499.0,9.0,11.69,6.1296365251764655,5.64938427105546,0.08198177029173696
500.0,19.0,11.77,5.0854705749079585,5.650462861135602,0.08157186144027828
501.0,5.0,11.73,5.837326863780618,5.6583383094519375,0.0811640021330769
502.0,13.0,11.79,6.24899205006659,5.6658284583222125,0.08075818212241151
503.0,16.0,11.86,6.06415094062686,5.668814494675026,0.08035439121179945
504.0,13.0,11.92,6.336871078237891,5.686321314200759,0.07995261925574046
505.0,14.0,11.86,7.123126786202192,5.708909521326422,0.07955285615946175
506.0,13.0,11.85,6.290863858535886,5.716580030564219,0.07915509187866444
507.0,13.0,11.83,7.375762106850743,5.738266996014863,0.07875931641927113
508.0,18.0,11.89,6.163207499310374,5.7432034939248116,0.07836551983717477
509.0,11.0,11.86,6.129586957395077,5.743252343116328,0.07797369223798889
510.0,12.0,11.93,7.081194490194321,5.75885469504632,0.07758382377679894
511.0,13.0,12.02,6.157521960325539,5.767044375608675,0.07719590465791494
512.0,19.0,12.08,6.151811232790351,5.780713461348787,0.07680992513462537
513.0,14.0,12.08,6.130841651931405,5.792984391981736,0.07642587550895225
514.0,11.0,12.08,6.139397511258721,5.794051445480436,0.07604374613140748
515.0,16.0,12.17,6.434739888645709,5.803901466857642,0.07566352740075044
516.0,7.0,12.04,6.473646743223071,5.813262782879174,0.07528520976374668
517.0,7.0,11.99,6.058403147384524,5.811334387511015,0.07490878371492794
518.0,11.0,11.97,6.368153947405517,5.823019607258029,0.0745342397963533
519.0,12.0,12.01,6.603703080676496,5.826508607771248,0.07416156859737154
520.0,19.0,12.02,6.686400439590216,5.836130985221826,0.07379076075438468
521.0,4.0,11.86,5.536141708493233,5.836828100038693,0.07342180695061275
522.0,10.0,11.85,6.159241145476699,5.8448751857038586,0.07305469791585968
523.0,15.0,11.97,6.711207911372185,5.8674071275629105,0.07268942442628039
524.0,16.0,12.04,6.953008778393269,5.880156505256891,0.07232597730414898
525.0,17.0,12.07,6.1026138830929995,5.875512352362275,0.07196434741762824
526.0,18.0,12.23,5.945943484082818,5.880224082125351,0.0716045256805401
527.0,9.0,12.2,5.062748526223004,5.871851523211226,0.0712465030521374
528.0,18.0,12.34,7.105904591269791,5.8899462046520785,0.0708902705368767
529.0,14.0,12.41,6.103835850022733,5.89951783625409,0.07053581918419231
530.0,15.0,12.47,7.05300497636199,5.921474048639648,0.07018314008827135
531.0,11.0,12.44,6.349207790568471,5.923389118192717,0.06983222438783
532.0,13.0,12.49,6.600805448368192,5.931045272140763,0.06948306326589085
533.0,14.0,12.49,6.757542302832007,5.937409491576254,0.0691356479495614
534.0,11.0,12.47,6.2335742469877005,5.945401856387034,0.06878996970981359
535.0,10.0,12.44,6.234061475843191,5.955920068556443,0.06844601986126451
536.0,14.0,12.48,6.514730140566826,5.95805407284759,0.06810378976195819
537.0,8.0,12.49,6.369805705733597,5.9674636220745745,0.0677632708131484
538.0,11.0,12.57,6.371896084398031,5.973525246232748,0.06742445445908266
539.0,7.0,12.51,6.258703250437975,5.983210984710604,0.06708733218678724
540.0,19.0,12.6,6.949727478902787,5.989989416287281,0.0667518955258533
541.0,9.0,12.52,6.162042391020805,5.998744092630222,0.06641813604822402
542.0,9.0,12.49,6.515982097014785,6.0077441559452565,0.0660860453679829
543.0,9.0,12.56,6.573386597447097,6.01855127248913,0.06575561514114299
544.0,15.0,12.5,6.050637108273804,6.023378273313865,0.06542683706543727
545.0,12.0,12.47,5.379412103444338,6.02200303341262,0.06509970288011008
546.0,20.0,12.64,6.3611863031983376,6.0316082000080495,0.06477420436570952
547.0,13.0,12.67,7.403140802867711,6.057177403829992,0.06445033334388098
548.0,14.0,12.7,6.667028007097542,6.0698920077644285,0.06412808167716157
549.0,15.0,12.74,7.491529569029808,6.096884029321372,0.06380744126877576
550.0,11.0,12.75,6.288703045807779,6.106843962557614,0.06348840406243188
551.0,15.0,12.8,6.328736656345427,6.11280886106193,0.06317096204211972
552.0,12.0,12.87,6.729393616318703,6.1235571151971815,0.06285510723190912
553.0,17.0,12.99,6.155209883116186,6.126402188371867,0.06254083169574957
554.0,20.0,13.05,6.788040976971388,6.132750340737402,0.062228127537270826
